1.931505918889865,2.0037529764163833,2.006848749675907,1.842649222837385,1.2520251999543257,0.9616979300687376,0.9616979300687376,0.433363505091092,1.0,1.0,1.0,1.0,1.0,0.3161899447441101,0.8679077625274658,0.6193416118621826,0.14665600657463074,0.279407883550829,0.2998034485934054,-0.9121672691020807,5,1.0,OPEN_PALM
2.0154688175082516,2.158336301145964,2.158249914452194,1.9881646554228065,1.2914896698791203,1.120077714667796,1.120077714667796,0.42395273502021297,1.0,1.0,1.0,1.0,1.0,0.3128637373447418,1.0303692817687988,0.6460376977920532,0.3324277400970459,0.06119828465064079,0.4742230655742088,-0.8782751584971641,5,1.0,OPEN_PALM
1.8408783773261987,1.9610942530278819,1.961408845078155,1.8360225390653087,1.2552577310302657,0.8835051622496412,0.8835051622496412,0.27868297514729645,1.0,1.0,1.0,1.0,1.0,0.42333024740219116,0.7700837254524231,0.6001476049423218,0.3085666298866272,0.36073901117492024,0.25283119824128514,-0.897743700068353,5,1.0,OPEN_PALM
1.8945393933860872,1.9804877031162889,2.004380306350625,1.83238552909886,1.2526598770233102,1.1060077051369686,1.1060077051369686,0.2805886173815933,1.0,1.0,1.0,1.0,1.0,0.40960144996643066,0.7881366014480591,0.5813408493995667,0.31938832998275757,0.2965585334108735,0.3019486910922929,-0.9060242955952358,5,1.0,OPEN_PALM
1.9483884274032193,2.0284835694231855,2.014637985705114,1.7923461712557556,1.2410098637413058,1.2230477176162933,1.2230477176162933,0.2865518157321262,1.0,1.0,1.0,1.0,1.0,0.3973202109336853,0.8059582114219666,0.6005566120147705,0.33277106285095215,0.3400917696522368,0.36951189151471786,-0.8647534621173976,5,1.0,OPEN_PALM
1.9313505888144857,2.038046195110226,2.0614410770884857,1.8882659651945817,1.2692761578177991,1.088108201564258,1.088108201564258,0.2864377213728407,1.0,1.0,1.0,1.0,1.0,0.39660146832466125,0.8236146569252014,0.5927790403366089,0.3552420139312744,0.3109191231194452,0.40505491944763017,-0.8598021930129681,5,1.0,OPEN_PALM
1.8745502151911062,2.0042898431950036,2.020242889929782,1.8594854196195387,1.27686632795215,0.887942205628682,0.887942205628682,0.2994340250154931,1.0,1.0,1.0,1.0,1.0,0.3961734473705292,0.8310301303863525,0.5760496854782104,0.32831838726997375,0.34924394595937625,0.29824414620940076,-0.888301241394241,5,1.0,OPEN_PALM
1.8870479441868517,1.9949465742992263,2.0333873166115923,1.857446618301865,1.2811057785976825,0.966077205651939,0.966077205651939,0.3017743435876104,1.0,1.0,1.0,1.0,1.0,0.3773569166660309,0.8480057716369629,0.5116955041885376,0.3207632303237915,0.2991310355050736,0.30506548608651046,-0.904132552669388,5,1.0,OPEN_PALM
1.996733904407177,2.0914630896213984,2.095275726494319,1.8529967496973165,1.2805929001601553,1.2547392070613772,1.2547392070613772,0.29788470067679323,1.0,1.0,1.0,1.0,1.0,0.3775004744529724,0.8592270612716675,0.563524067401886,0.35625725984573364,0.3732939507930851,0.450484384681603,-0.8109965754917386,5,1.0,OPEN_PALM
1.9686357416933071,2.0828585100566763,2.1247261552856136,1.9092679510805268,1.2928188471509832,1.1842547999621917,1.1842547999621917,0.2956148025770196,1.0,1.0,1.0,1.0,1.0,0.3681255280971527,0.8684533834457397,0.5133412480354309,0.3472996950149536,0.39330841336945127,0.41711714683507817,-0.8193422836574276,5,1.0,OPEN_PALM
1.8365044265389814,2.0199446673593524,2.0155518027859616,1.9113743390552078,1.232293998776506,1.0269765145745176,1.0269765145745176,0.4478495936503938,1.0,1.0,1.0,1.0,1.0,0.5299819707870483,0.9030478000640869,0.26845818758010864,0.17548662424087524,0.417836277597309,-0.307846054025087,0.8547769604667687,5,1.0,OPEN_PALM
